rownames,kids,morekids,boys2,girls2,boy1st,boy2nd,samesex,multi2nd,age,agefstm,black,hispan,worked,weeks,hours,labinc,faminc,nonmomi,educ,agesq
19031,3,1,1,0,1,1,1,0,34,19,0,1,1,52,40,12.605531,46.202782,33.597252,12,1156
19032,2,0,0,0,0,1,0,0,29,23,0,1,1,52,40,10.50636,27.84553,17.33917,5,841
19033,3,1,0,1,0,0,1,0,28,18,0,1,0,0,0,0,61.316841,61.316841,12,784
19034,2,0,1,0,1,1,1,0,30,22,0,1,1,52,40,23.101391,66.365311,43.263943,12,900
19035,2,0,1,0,1,1,1,0,22,18,0,1,1,40,40,8.40719,38.446339,30.039169,12,484
19036,3,1,0,1,0,0,1,0,30,19,0,1,1,40,40,8.40719,8.40719,0,8,900
19037,2,0,0,0,0,1,0,0,29,19,0,1,0,0,0,0,28.6852,28.6852,12,841
19038,2,0,1,0,1,1,1,0,24,16,0,1,0,0,0,0,33.597252,33.597252,12,576
19039,2,0,1,0,1,1,1,0,33,22,0,1,1,12,40,3.15926,40.96534,37.806091,12,1089
19040,3,1,0,0,1,0,0,1,23,16,0,1,1,52,48,10.50636,25.00116,14.49479,8,529
19041,4,1,1,0,1,1,1,0,34,17,0,1,0,0,0,0,18.084381,18.084381,12,1156
19042,2,0,0,1,0,0,1,0,27,19,1,0,1,8,40,2.10967,18.084381,15.9747,12,729
19043,3,1,0,1,0,0,1,0,34,24,0,1,0,0,0,0,32.337769,32.337769,6,1156
19044,2,0,0,0,1,0,0,0,26,18,0,1,0,0,0,0,16.803881,16.803881,9,676
19045,2,0,0,1,0,0,1,0,26,20,0,1,0,0,0,0,7.27363,7.27363,4,676
19046,3,1,1,0,1,1,1,0,33,18,0,1,1,52,28,10.50636,37.806091,27.299749,10,1089
19047,3,1,0,0,1,0,0,0,31,18,0,1,0,0,0,0,0,0,12,961
19048,2,0,0,1,0,0,1,0,23,17,0,1,1,13,48,0,11.97578,11.97578,10,529
19049,2,0,0,0,0,1,0,0,29,20,0,1,1,33,10,6.39198,56.96106,50.569057,12,841
19050,4,1,0,0,1,0,0,0,26,20,0,1,0,0,0,0,16.803881,16.803881,5,676
19051,3,1,1,0,1,1,1,0,22,18,0,1,0,0,0,0,17.916439,17.916439,7,484
19052,2,0,0,0,0,1,0,0,31,16,0,1,0,0,0,0,11.23058,11.23058,10,961
19053,5,1,0,1,0,0,1,0,35,21,0,1,0,0,0,0,41.993942,41.993942,12,1225
19054,4,1,0,1,0,0,1,0,26,18,0,1,0,0,0,0,27.299749,27.299749,12,676
19055,2,0,0,1,0,0,1,0,29,24,0,1,1,50,40,13.23529,28.98958,15.7543,12,841
19056,2,0,1,0,1,1,1,0,25,21,0,1,0,0,0,0,1.06008,1.06008,11,625
19057,3,1,0,1,0,0,1,0,30,23,0,1,0,0,0,0,39.894783,39.894783,12,900
19058,2,0,0,0,0,1,0,0,24,19,0,1,0,0,0,0,19.322891,19.322891,12,576
19059,4,1,1,0,1,1,1,0,29,17,1,0,0,0,0,0,24.15098,24.15098,12,841
19060,4,1,0,1,0,0,1,0,34,18,0,1,1,16,99,2.90735,21.715939,18.80859,8,1156
19061,2,0,0,1,0,0,1,0,29,19,0,1,0,0,0,0,16.803881,16.803881,12,841
19062,3,1,0,0,1,0,0,0,29,24,0,1,1,1,30,1.27,28.643221,27.37322,17,841
19063,4,1,0,0,1,0,0,0,30,23,0,1,0,0,0,0,21.00222,21.00222,12,900
19064,3,1,1,0,1,1,1,0,28,23,0,1,1,8,40,1.06008,28.359831,27.299749,12,784
19065,2,0,0,1,0,0,1,0,34,19,0,1,1,36,50,7.98735,28.14991,20.16255,12,1156
19066,2,0,1,0,1,1,1,0,29,21,0,1,1,36,38,9.246861,49.141628,39.894783,12,841
19067,2,0,1,0,1,1,1,0,31,16,0,1,1,52,40,15.12454,52.920158,52.920158,12,961
19068,3,1,0,0,0,1,0,0,28,17,0,1,0,0,0,0,16.38405,16.38405,11,784
19069,4,1,1,0,1,1,1,0,31,22,0,1,0,0,0,0,15.12454,15.12454,12,961
19070,3,1,0,0,1,0,0,0,29,18,0,1,1,50,20,7.77744,36.126751,28.349331,10,841
19071,3,1,0,0,1,0,0,0,32,21,0,1,1,52,40,11.55595,52.216942,40.660969,12,1024
19072,3,1,0,1,0,0,1,0,27,19,0,1,0,0,0,0,27.299749,27.299749,12,729
19073,3,1,0,0,0,1,0,0,33,20,0,1,0,0,0,0,18.903051,18.903051,8,1089
19074,2,0,1,0,1,1,1,0,30,19,0,1,0,0,0,0,25.200581,25.200581,10,900
19075,2,0,0,1,0,0,1,0,29,18,0,1,0,0,0,0,25.200581,25.200581,9,841
19076,2,0,0,0,1,0,0,0,32,21,0,1,0,0,0,0,18.913551,18.913551,14,1024
19077,2,0,1,0,1,1,1,0,29,25,0,1,0,0,0,0,41.993942,41.993942,12,841
19078,2,0,0,0,1,0,0,0,29,20,0,1,1,52,40,27.299749,60.487659,33.187912,12,841
19079,3,1,0,0,0,1,0,0,28,16,0,1,0,0,0,0,16.38405,16.38405,9,784
19080,2,0,0,0,1,0,0,0,35,25,0,1,0,0,0,0,0.03149,0.03149,13,1225
19081,5,1,1,0,1,1,1,0,25,15,0,1,1,12,56,5.46834,18.073881,12.605531,8,625
19082,3,1,1,0,1,1,1,0,35,18,0,1,1,48,44,12.605531,39.317501,26.711971,9,1225
19083,3,1,0,0,1,0,0,1,31,23,0,1,1,52,2,1.47992,20.519411,19.039499,12,961
19084,2,0,1,0,1,1,1,0,28,21,0,1,0,0,0,0,39.894783,39.894783,12,784
19085,3,1,1,0,1,1,1,0,27,20,0,1,1,9,15,1.0181,24.52883,23.510731,12,729
19086,2,0,0,0,0,1,0,0,26,17,0,1,1,4,40,0.85017,57.548809,56.698662,11,676
19087,3,1,1,0,1,1,1,0,26,20,0,1,0,0,0,0,16.814381,16.814381,12,676
19088,2,0,0,0,1,0,0,0,28,23,0,1,1,32,40,9.876611,42.382309,32.505688,12,784
19089,3,1,0,0,0,1,0,0,31,23,0,1,1,26,8,1.27,20.60338,19.333382,13,961
19090,3,1,1,0,1,1,1,0,35,22,0,1,1,20,2,3.78901,58.262531,54.47353,13,1225
19091,4,1,0,1,0,0,1,0,34,17,0,1,0,0,0,0,3.12777,3.12777,11,1156
19092,4,1,0,0,0,1,0,0,35,20,0,1,1,4,4,0.09446,12.28016,12.1857,5,1225
19093,2,0,1,0,1,1,1,0,33,18,0,1,0,0,0,0,25.200581,25.200581,12,1089
19094,2,0,0,0,1,0,0,0,34,20,0,1,0,0,0,0,9.07892,9.07892,13,1156
19095,2,0,0,1,0,0,1,0,28,18,0,1,1,52,40,18.903051,60.896999,41.993942,12,784
19096,2,0,0,1,0,0,1,0,23,16,0,1,0,0,0,0,46.19231,46.19231,12,529
19097,2,0,0,0,1,0,0,0,32,21,0,1,0,0,0,0,25.200581,25.200581,11,1024
19098,4,1,0,0,1,0,0,0,33,19,0,1,0,0,0,0,20.267519,20.267519,7,1089
19099,3,1,0,0,0,1,0,0,30,19,0,1,1,12,30,2.19363,43.515839,41.32222,10,900
19100,6,1,1,0,1,1,1,0,28,19,0,1,1,18,2,2.10967,10.51686,8.40719,9,784
19101,2,0,1,0,1,1,1,0,33,25,0,1,0,0,0,0,52.248409,52.248409,13,1089
19102,2,0,0,0,0,1,0,0,28,18,0,1,0,0,0,0,18.903051,18.903051,9,784
19103,3,1,1,0,1,1,1,0,30,19,1,0,1,40,10,24.36091,62.209,37.848091,18,900
19104,3,1,1,0,1,1,1,0,25,18,0,1,1,32,40,10.50636,52.500309,41.993942,12,625
19105,2,0,0,0,0,1,0,0,30,17,0,1,0,0,0,0,23.08041,23.08041,12,900
19106,2,0,0,1,0,0,1,0,35,26,0,1,1,52,16,13.86504,157.438004,143.572876,9,1225
19107,3,1,1,0,1,1,1,0,31,22,0,1,0,0,0,0,2.73942,2.73942,12,961
19108,3,1,0,0,0,1,0,0,30,20,0,1,0,0,0,0,18.903051,18.903051,12,900
19109,4,1,1,0,1,1,1,0,26,17,0,1,0,0,0,0,33.597252,33.597252,12,676
19110,3,1,1,0,1,1,1,0,33,23,0,1,0,0,0,0,25.200581,25.200581,12,1089
19111,6,1,0,0,0,1,0,0,32,19,0,1,0,0,0,0,12.00727,12.00727,0,1024
19112,3,1,0,0,1,0,0,0,26,18,0,1,1,36,40,3.78901,20.17305,16.38405,6,676
19113,3,1,0,0,0,1,0,0,21,18,0,1,0,0,0,0,10.821231,10.821231,12,441
19114,4,1,0,0,0,1,0,0,34,17,0,1,1,52,40,7.3576,14.17991,6.82231,12,1156
19115,3,1,0,0,1,0,0,0,35,21,0,1,1,52,38,25.200581,63.006691,37.806091,14,1225
19116,3,1,0,1,0,0,1,0,28,18,0,1,0,0,0,0,12.39562,12.39562,12,784
19117,2,0,0,0,1,0,0,0,25,17,0,1,0,0,0,0,21.00222,21.00222,12,625
19118,3,1,0,1,0,0,1,0,33,19,1,0,1,35,30,4.62868,27.73008,23.101391,12,1089
19119,3,1,0,1,0,0,1,0,30,18,0,1,0,0,0,0,17.85347,17.85347,14,900
19120,4,1,0,1,0,0,1,0,35,20,0,1,0,0,0,0,13.86504,13.86504,11,1225
19121,5,1,0,0,1,0,0,0,31,20,0,1,0,0,0,0,21.00222,21.00222,8,961
19122,2,0,0,0,1,0,0,0,27,18,0,1,1,3,7,0.64025,21.78941,21.14917,14,729
19123,3,1,0,0,1,0,0,0,32,25,0,1,0,0,0,0,14.7047,14.7047,6,1024
19124,3,1,0,1,0,0,1,0,28,18,0,1,1,51,40,3.15926,19.543301,19.543301,8,784
19125,4,1,0,0,1,0,0,0,31,18,0,1,1,45,25,19.84767,34.048592,14.200911,11,961
19126,3,1,1,0,1,1,1,0,24,19,0,1,0,0,0,0,35.696442,35.696442,12,576
19127,5,1,1,0,1,1,1,0,32,17,0,1,0,0,0,0,26.81694,26.81694,8,1024
19128,3,1,0,0,1,0,0,0,26,16,0,1,1,52,30,8.57512,10.47488,1.89975,10,676
19129,3,1,0,0,0,1,0,0,29,18,0,1,1,24,40,10.086519,65.767059,55.680557,12,841
19130,2,0,1,0,1,1,1,0,23,18,0,1,0,0,0,0,25.200581,25.200581,10,529
19131,2,0,1,0,1,1,1,0,22,16,0,1,0,0,0,0,16.803881,16.803881,8,484
19132,3,1,1,0,1,1,1,0,24,19,0,1,0,0,0,0,33.597252,33.597252,12,576
19133,5,1,0,0,0,1,0,0,32,17,0,1,0,0,0,0,41.993942,41.993942,9,1024
19134,2,0,0,0,0,1,0,0,24,18,0,1,0,0,0,0,44.093128,44.093128,10,576
19135,2,0,0,1,0,0,1,0,32,24,0,1,0,0,0,0,93.71756,93.71756,12,1024
19136,6,1,0,0,0,1,0,0,31,20,0,1,0,0,0,0,25.200581,25.200581,4,961
19137,5,1,0,1,0,0,1,0,27,18,0,1,0,0,0,0,33.597252,33.597252,6,729
19138,2,0,0,1,0,0,1,0,25,21,0,1,1,4,40,0.97612,19.879169,18.903051,12,625
19139,3,1,0,0,0,1,0,0,26,20,0,1,0,0,0,0,36.378658,36.378658,12,676
19140,3,1,0,0,0,1,0,0,21,17,0,1,1,12,16,1.47992,27.31023,25.83033,9,441
19141,3,1,0,0,0,1,0,0,33,19,0,1,1,52,40,157.438004,157.438004,0,12,1089
19142,4,1,0,1,0,0,1,0,31,18,0,1,0,0,0,0,23.101391,23.101391,10,961
19143,6,1,1,0,1,1,1,0,34,17,0,1,1,28,40,6.72785,48.721809,41.993942,17,1156
19144,2,0,0,0,0,1,0,0,34,22,0,1,0,0,0,0,46.202782,46.202782,12,1156
19145,3,1,0,0,0,1,0,0,28,18,0,1,0,0,0,0,25.200581,25.200581,12,784
19146,3,1,1,0,1,1,1,0,33,20,0,1,1,26,40,4.27182,44.701878,40.430058,11,1089
19147,2,0,0,1,0,0,1,0,28,22,0,1,0,0,0,0,18.609169,18.609169,12,784
19148,3,1,1,0,1,1,1,0,35,20,0,1,0,0,0,0,32.054382,32.054382,11,1225
19149,3,1,1,0,1,1,1,0,34,19,0,1,0,0,0,0,48.29147,48.29147,3,1156
19150,3,1,0,0,0,1,0,0,31,24,0,1,0,0,0,0,37.795589,37.795589,11,961
19151,2,0,1,0,1,1,1,0,27,23,1,0,1,52,40,16.803881,58.79784,41.993942,13,729
19152,3,1,0,0,1,0,0,0,29,21,0,1,0,0,0,0,27.299749,27.299749,12,841
19153,2,0,1,0,1,1,1,0,25,17,0,1,0,0,0,0,50.390659,50.390659,10,625
19154,5,1,0,0,0,1,0,0,35,21,1,0,0,0,0,0,43.673283,43.673283,12,1225
19155,3,1,1,0,1,1,1,0,29,19,0,1,0,0,0,0,44.093128,44.093128,8,841
19156,2,0,0,0,0,1,0,0,27,18,0,1,0,0,0,0,39.894783,39.894783,9,729
19157,2,0,1,0,1,1,1,0,23,19,0,1,0,0,0,0,35.696442,35.696442,12,529
19158,3,1,0,1,0,0,1,0,33,22,0,1,0,0,0,0,39.894783,39.894783,12,1089
19159,2,0,0,0,1,0,0,0,31,16,0,1,1,52,40,18.903051,67.194504,48.29147,14,961
19160,2,0,1,0,1,1,1,0,27,19,0,1,1,52,40,10.50636,65.956001,55.449661,12,729
19161,2,0,0,0,1,0,0,0,22,17,0,1,1,52,40,10.9262,46.622627,35.696442,12,484
19162,2,0,0,0,0,1,0,0,29,18,0,1,1,52,50,16.803881,44.10363,27.299749,10,841
19163,3,1,1,0,1,1,1,0,28,19,0,1,0,0,0,0,27.299749,27.299749,9,784
19164,3,1,1,0,1,1,1,0,27,17,0,1,0,0,0,0,10.51686,10.51686,9,729
19165,4,1,1,0,1,1,1,0,32,19,0,1,0,0,0,0,39.894783,39.894783,9,1024
19166,3,1,1,0,1,1,1,0,27,16,0,1,0,0,0,0,16.803881,16.803881,9,729
19167,2,0,0,1,0,0,1,0,26,20,0,1,1,52,10,21.00222,42.00444,21.00222,12,676
19168,2,0,0,0,1,0,0,0,26,18,0,1,0,0,0,0,50.390659,50.390659,11,676
19169,4,1,1,0,1,1,1,0,21,16,0,1,0,0,0,0,25.200581,25.200581,0,441
19170,3,1,0,1,0,0,1,0,34,24,0,1,1,26,40,4.20884,42.00444,37.795589,12,1156
19171,3,1,1,0,1,1,1,0,25,17,0,1,1,46,40,9.246861,55.439159,46.19231,11,625
19172,5,1,0,0,0,1,0,0,30,16,0,1,1,52,55,22.051811,36.7565,14.7047,12,900
19173,2,0,0,0,1,0,0,0,30,23,0,1,0,0,0,0,48.301968,48.301968,2,900
19174,2,0,1,0,1,1,1,0,33,18,0,1,1,52,40,29.39892,39.905281,10.50636,8,1089
19175,5,1,0,0,0,1,0,0,32,19,1,0,1,38,40,6.30802,6.30802,0,13,1024
19176,3,1,0,0,1,0,0,0,26,19,0,1,0,0,0,0,20.75033,20.75033,9,676
19177,2,0,0,0,1,0,0,0,29,23,0,1,1,52,40,18.903051,36.126751,17.223721,3,841
19178,2,0,0,1,0,0,1,0,26,20,0,1,0,0,0,0,32.106861,32.106861,12,676
19179,2,0,1,0,1,1,1,0,26,20,0,1,0,0,0,0,41.175282,41.175282,10,676
19180,2,0,0,0,0,1,0,0,33,23,0,1,1,30,40,6.30802,14.7152,8.40719,14,1089
19181,3,1,0,0,0,1,0,0,25,21,0,1,1,23,40,4.20884,14.7152,10.50636,12,625
19182,3,1,0,1,0,0,1,0,33,20,0,1,1,52,6,31.498091,62.996193,62.996193,18,1089
19183,2,0,1,0,1,1,1,0,30,20,1,0,0,0,0,0,20.75033,20.75033,16,900
19184,2,0,0,1,0,0,1,0,30,20,1,0,1,35,40,16.593948,42.18288,25.588921,13,900
19185,2,0,1,0,1,1,1,0,30,23,1,0,1,52,24,21.00222,40.115192,19.11297,15,900
19186,2,0,0,0,0,1,0,0,33,26,0,1,1,52,36,14.200911,17.486109,3.28521,16,1089
19187,2,0,0,1,0,0,1,0,35,19,1,0,1,52,35,18.903051,50.401161,31.498091,14,1225
19188,2,0,0,0,1,0,0,0,35,21,1,0,1,40,40,29.39892,77.910812,48.511879,12,1225
19189,3,1,0,0,1,0,0,0,31,21,0,1,0,0,0,0,10.50636,10.50636,12,961
19190,2,0,0,0,1,0,0,0,32,20,1,0,1,52,40,18.903051,52.500309,33.597252,12,1024
19191,3,1,0,0,0,1,0,0,28,20,1,0,1,52,40,18.903051,38.782219,19.879169,12,784
19192,2,0,0,1,0,0,1,0,30,20,1,0,0,0,0,0,46.202782,46.202782,12,900
19193,3,1,0,0,0,1,0,0,24,18,1,0,0,0,0,0,39.894783,39.894783,12,576
19194,3,1,0,1,0,0,1,0,25,19,0,1,1,4,8,0.7662,11.27255,10.50636,8,625
19195,2,0,0,0,0,1,0,0,33,18,1,0,1,40,35,11.63991,60.917999,49.278091,11,1089
19196,2,0,1,0,1,1,1,0,32,20,1,0,0,0,0,0,35.696442,35.696442,14,1024
19197,3,1,0,0,1,0,0,0,28,23,0,1,0,0,0,0,19.532801,19.532801,12,784
19198,4,1,0,0,1,0,0,0,33,19,0,1,1,50,40,24.36091,62.03056,37.669659,12,1089
19199,2,0,0,0,0,1,0,0,28,21,0,1,0,0,0,0,38.225941,38.225941,10,784
19200,2,0,0,0,1,0,0,0,34,20,0,1,0,0,0,0,0,0,7,1156
19201,3,1,1,0,1,1,1,0,35,18,1,0,0,0,0,0,22.083302,22.083302,8,1225
19202,2,0,0,1,0,0,1,0,31,20,1,0,0,0,0,0,52.983128,52.983128,16,961
19203,2,0,0,1,0,0,1,0,34,20,1,0,1,35,15,0.59826,29.934198,29.335939,15,1156
19204,3,1,0,0,1,0,0,0,33,19,1,0,0,0,0,0,21.00222,21.00222,12,1089
19205,2,0,0,1,0,0,1,0,29,20,1,0,1,52,10,16.803881,44.533943,27.73008,13,841
19206,2,0,0,0,1,0,0,0,35,22,1,0,1,40,25,4.20884,39.915783,35.70694,12,1225
19207,2,0,1,0,1,1,1,0,25,18,1,0,0,0,0,0,21.73694,21.73694,12,625
19208,2,0,0,0,0,1,0,0,35,21,1,0,1,40,40,10.50636,44.114128,33.60775,12,1225
19209,5,1,0,1,0,0,1,0,25,17,1,0,0,0,0,0,29.40941,29.40941,10,625
19210,2,0,1,0,1,1,1,0,33,23,0,1,1,52,24,12.416611,48.711308,36.294693,13,1089
19211,2,0,0,1,0,0,1,0,35,23,0,1,1,30,8,4.20884,25.211061,21.00222,14,1225
19212,3,1,1,0,1,1,1,0,34,21,1,0,1,52,40,22.996439,68.894882,45.898411,12,1156
19213,4,1,0,0,0,1,0,0,30,20,1,1,0,0,0,0,29.39892,29.39892,12,900
19214,3,1,0,0,0,1,0,0,35,19,1,0,1,52,40,18.903051,50.401161,31.498091,12,1225
19215,5,1,0,0,1,0,0,0,35,17,1,0,1,52,30,14.28488,62.57634,48.29147,10,1225
19216,2,0,0,0,1,0,0,0,33,25,1,0,0,0,0,0,35.696442,35.696442,12,1089
19217,2,0,0,1,0,0,1,0,30,17,1,0,1,50,40,16.803881,35.738411,18.934528,9,900
19218,2,0,0,0,1,0,0,0,23,20,1,0,1,28,40,16.803881,62.996193,46.19231,12,529
19219,3,1,1,0,1,1,1,0,28,19,1,0,1,12,35,15.7543,45.153217,29.39892,12,784
19220,3,1,1,0,1,1,1,0,35,19,1,0,1,48,40,19.553801,48.49091,28.93709,12,1225
19221,3,1,0,0,1,0,0,0,33,22,1,0,0,0,0,0,37.795589,37.795589,16,1089
19222,2,0,0,0,0,1,0,0,25,19,0,1,0,0,0,0,22.93347,22.93347,12,625
19223,2,0,1,0,1,1,1,0,31,25,0,1,1,23,6,2.73942,47.68272,44.943283,18,961
19224,5,1,1,0,1,1,1,0,34,20,1,0,0,0,0,0,48.29147,48.29147,12,1156
19225,2,0,0,1,0,0,1,0,28,18,0,1,1,30,30,5.04851,43.263943,38.215443,12,784
19226,3,1,0,0,1,0,0,1,30,22,0,1,0,0,0,0,29.860731,29.860731,12,900
19227,2,0,0,1,0,0,1,0,34,25,1,0,1,50,40,34.583878,97.569565,62.985691,17,1156
19228,3,1,0,0,0,1,0,0,25,18,0,1,0,0,0,0,42.18288,42.18288,12,625
19229,2,0,0,0,1,0,0,0,32,23,0,1,1,30,35,10.296451,50.67403,40.37759,11,1024
19230,2,0,0,0,1,0,0,0,29,19,1,0,1,32,40,10.61132,44.208591,33.597252,12,841
19231,3,1,0,0,0,1,0,0,26,19,0,1,1,52,35,16.027191,41.269749,25.24255,16,676
19232,2,0,0,0,0,1,0,0,33,23,1,0,1,30,10,3.0543,11.692389,8.63809,16,1089
19233,3,1,0,0,0,1,0,0,31,22,0,1,0,0,0,0,52.584282,52.584282,13,961
19234,2,0,0,0,1,0,0,0,32,21,1,0,1,52,48,35.696442,98.682137,62.985691,12,1024
19235,2,0,0,1,0,0,1,0,30,20,0,1,0,0,0,0,41.993942,41.993942,18,900
19236,2,0,0,0,0,1,0,0,33,25,0,1,0,0,0,0,64.675529,64.675529,15,1089
19237,2,0,0,0,0,1,0,0,31,18,1,0,1,50,40,21.00222,62.996193,41.993942,12,961
19238,3,1,0,1,0,0,1,0,35,21,1,0,0,0,0,0,25.200581,25.200581,12,1225
19239,3,1,0,0,0,1,0,0,33,21,1,0,0,0,0,0,46.19231,46.19231,12,1089
19240,5,1,0,0,1,0,0,0,30,17,1,0,0,0,0,0,36.116249,36.116249,10,900
19241,3,1,0,1,0,0,1,0,35,25,1,0,1,33,5,39.894783,81.888748,41.993942,17,1225
19242,3,1,1,0,1,1,1,0,31,18,0,1,0,0,0,0,44.093128,44.093128,11,961
19243,2,0,0,0,1,0,0,0,32,22,1,0,1,52,40,40.944378,79.159813,38.215443,12,1024
19244,3,1,0,0,1,0,0,0,26,17,1,0,0,0,0,0,27.793051,27.793051,12,676
19245,3,1,0,0,0,1,0,0,28,18,0,1,1,28,40,26.04023,64.371162,38.33091,10,784
19246,2,0,0,1,0,0,1,0,32,21,1,0,1,16,40,4.75463,52.049,47.29438,10,1024
19247,2,0,1,0,1,1,1,0,31,23,1,0,0,0,0,0,27.299749,27.299749,14,961
19248,2,0,0,1,0,0,1,0,29,23,1,0,1,34,40,33.597252,67.446434,33.849159,17,841
19249,2,0,0,0,0,1,0,0,33,20,1,0,0,0,0,0,56.68816,56.68816,9,1089
19250,2,0,0,1,0,0,1,0,28,16,1,0,1,52,32,13.76008,33.712719,19.952641,12,784
19251,3,1,1,0,1,1,1,0,32,19,1,0,1,52,40,44.093128,75.591187,31.498091,12,1024
19252,2,0,1,0,1,1,1,0,30,22,1,0,1,52,38,30.51148,78.309631,47.798161,12,900
19253,2,0,0,0,0,1,0,0,34,27,0,1,1,20,37,2.10967,41.32222,39.212532,10,1156
19254,6,1,0,0,1,0,0,0,32,18,1,0,1,44,40,12.605531,46.202782,33.597252,11,1024
19255,2,0,0,0,1,0,0,0,25,18,1,0,1,40,40,9.246861,51.251308,42.00444,12,625
19256,2,0,0,0,1,0,0,0,28,25,1,0,1,40,35,23.269331,77.092133,53.822781,16,784
19257,2,0,0,0,1,0,0,0,31,18,1,0,1,52,40,25.200581,54.599499,29.39892,13,961
19258,2,0,0,1,0,0,1,0,32,22,1,0,1,16,32,2.10967,9.47777,7.3681,6,1024
19259,2,0,0,0,0,1,0,0,35,22,1,0,1,50,40,22.051811,71.182938,49.131161,7,1225
19260,2,0,0,1,0,0,1,0,34,22,1,0,1,6,35,1.68983,43.683781,41.993942,15,1156
19261,6,1,1,0,1,1,1,0,34,16,1,0,1,44,40,15.607349,22.37719,6.76983,10,1156
19262,2,0,0,0,1,0,0,0,27,19,1,0,1,25,38,6.30802,39.905281,33.597252,12,729
19263,2,0,0,1,0,0,1,0,31,23,0,1,1,52,40,21.00222,56.677662,35.675442,13,961
19264,2,0,1,0,1,1,1,0,26,21,1,0,0,0,0,0,34.646839,34.646839,10,676
19265,3,1,1,0,1,1,1,0,29,17,1,0,1,52,36,8.197269,56.48875,48.29147,11,841
19266,3,1,0,1,0,0,1,0,29,21,1,1,0,0,0,0,18.903051,18.903051,8,841
19267,2,0,1,0,1,1,1,0,32,24,1,0,1,50,40,16.803881,58.79784,41.993942,15,1024
19268,2,0,0,0,1,0,0,0,32,23,1,0,0,0,0,0,8.512151,8.512151,15,1024
19269,5,1,0,0,1,0,0,0,32,18,0,1,1,52,40,14.7047,40.839409,26.134699,6,1024
19270,3,1,0,0,0,1,0,0,31,17,0,1,0,0,0,0,16.940331,16.940331,12,961
19271,2,0,1,0,1,1,1,0,29,18,0,1,1,52,38,20.58239,28.98958,8.40719,11,841
19272,4,1,0,0,1,0,0,0,31,21,0,1,0,0,0,0,62.23,62.23,8,961
19273,2,0,0,0,1,0,0,0,25,18,0,1,0,0,0,0,18.903051,18.903051,8,625
19274,3,1,0,0,0,1,0,0,30,21,1,0,1,2,21,0.2624,43.683781,43.421379,12,900
19275,7,1,0,1,0,0,1,0,33,21,1,0,0,0,0,0.85017,36.59906,35.748909,12,1089
19276,3,1,0,0,1,0,0,0,30,19,0,1,0,0,0,0,25.200581,25.200581,10,900
19277,2,0,0,0,1,0,0,0,34,25,1,0,1,52,40,37.858589,83.966934,46.108341,12,1156
19278,3,1,0,1,0,0,1,0,27,19,1,0,1,52,40,11.11512,28.023949,16.908831,12,729
19279,3,1,0,1,0,0,1,0,31,25,0,1,0,0,0,0,0.83967,0.83967,9,961
19280,3,1,0,1,0,0,1,0,27,17,0,1,1,4,8,0.7662,5.70975,4.94355,10,729
19281,2,0,0,0,0,1,0,0,26,18,0,1,1,52,40,37.795589,81.888748,44.093128,11,676
19282,2,0,0,1,0,0,1,0,31,25,1,0,1,40,40,27.08983,79.579636,52.489807,16,961
19283,2,0,0,1,0,0,1,0,32,25,1,0,1,14,21,3.64206,84.061386,80.419312,18,1024
19284,2,0,0,0,0,1,0,0,29,21,1,0,1,52,40,33.597252,58.79784,25.200581,13,841
19285,2,0,0,1,0,0,1,0,32,26,1,0,0,0,0,0,21.00222,21.00222,13,1024
19286,2,0,0,0,1,0,0,0,25,19,1,0,1,12,30,2.10967,20.32,18.210331,17,625
19287,3,1,0,1,0,0,1,0,35,23,0,1,0,0,0,0,85.110939,85.110939,16,1225
19288,2,0,0,0,0,1,0,0,31,26,1,0,1,1,40,0.32537,69.608566,69.283188,16,961
19289,2,0,0,1,0,0,1,0,33,21,1,0,1,52,8,37.795589,85.761688,47.966091,12,1089
19290,3,1,1,0,1,1,1,0,30,20,0,1,1,40,16,5.88818,47.934628,42.04644,13,900
19291,3,1,1,0,1,1,1,0,32,23,1,0,0,0,0,0,71.382385,71.382385,16,1024
19292,3,1,0,0,1,0,0,0,25,19,1,0,1,12,40,0.2624,26.701481,26.439079,13,625
19293,2,0,0,0,0,1,0,0,35,24,0,1,1,35,40,7.90339,34.730808,26.82744,8,1225
19294,5,1,0,0,0,1,0,0,30,15,1,0,1,52,40,11.891809,20.299,8.40719,12,900
19295,2,0,1,0,1,1,1,0,26,23,0,1,1,52,20,12.605531,48.669308,36.063782,14,676
19296,4,1,0,0,0,1,0,0,30,15,0,1,1,52,40,3.28521,24.287439,21.00222,5,900
19297,2,0,0,0,0,1,0,0,31,22,1,0,1,52,40,23.101391,44.10363,21.00222,14,961
19298,2,0,0,0,1,0,0,0,22,17,1,0,1,20,40,5.04851,23.46875,18.420231,12,484
19299,2,0,1,0,1,1,1,0,28,21,1,0,1,30,21,2.13066,38.036999,35.906342,14,784
19300,3,1,0,1,0,0,1,0,32,20,1,0,1,42,30,3.57909,51.24081,47.66172,12,1024
19301,2,0,0,0,0,1,0,0,29,23,0,1,1,32,40,23.101391,41.50066,18.39925,11,841
19302,2,0,0,0,1,0,0,0,30,24,1,1,0,0,0,0,36.326191,36.326191,12,900
19303,3,1,0,0,1,0,0,0,24,20,1,0,0,0,0,0,25.200581,25.200581,12,576
